yearDraft,numberPickOverall,numberRound,numberRoundPick,namePlayer,slugTeam,nameOrganizationFrom,typeOrganizationFrom,idPlayer,idTeam,nameTeam,slugOrganizationTypeFrom
2016,16,1,16,Guerschon Yabusele,BOS,SPO Rouen Basket,Other Team/Club,1627824,1610612738,Boston Celtics,PRO
2016,17,1,17,Wade Baldwin IV,MEM,Vanderbilt,College/University,1627735,1610612763,Memphis Grizzlies,COL
2016,18,1,18,Henry Ellenson,DET,Marquette,College/University,1627740,1610612765,Detroit Pistons,COL
2016,19,1,19,Malik Beasley,DEN,Florida State,College/University,1627736,1610612743,Denver Nuggets,COL
2016,20,1,20,Caris LeVert,IND,Michigan,College/University,1627747,1610612754,Indiana Pacers,COL
2016,21,1,21,DeAndre' Bembry,ATL,Saint Joseph's,College/University,1627761,1610612737,Atlanta Hawks,COL
2016,22,1,22,Malachi Richardson,CHA,Syracuse,College/University,1627781,1610612766,Charlotte Hornets,COL
2016,23,1,23,Ante Zizic,BOS,KK Cibona,Other Team/Club,1627790,1610612738,Boston Celtics,PRO
2016,24,1,24,Timothe Luwawu-Cabarrot,PHI,KK Mega Vizura,Other Team/Club,1627789,1610612755,Philadelphia 76ers,PRO
2016,25,1,25,Brice Johnson,LAC,North Carolina,College/University,1627744,1610612746,LA Clippers,COL
2016,26,1,26,Furkan Korkmaz,PHI,Anadolu Efes S.K.,Other Team/Club,1627788,1610612755,Philadelphia 76ers,PRO
2016,27,1,27,Pascal Siakam,TOR,New Mexico State,College/University,1627783,1610612761,Toronto Raptors,COL
2016,28,1,28,Skal Labissiere,SAC,Kentucky,College/University,1627746,1610612758,Sacramento Kings,COL
2016,29,1,29,Dejounte Murray,SAS,Washington,College/University,1627749,1610612759,San Antonio Spurs,COL
2016,30,1,30,Damian Jones,GSW,Vanderbilt,College/University,1627745,1610612744,Golden State Warriors,COL
2016,31,2,1,Deyonta Davis,BOS,Michigan State,College/University,1627738,1610612738,Boston Celtics,COL
2016,32,2,2,Ivica Zubac,LAL,KK Mega Vizura,Other Team/Club,1627826,1610612747,Los Angeles Lakers,PRO
2016,33,2,3,Cheick Diallo,LAC,Kansas,College/University,1627767,1610612746,LA Clippers,COL
2016,34,2,4,Tyler Ulis,PHX,Kentucky,College/University,1627755,1610612756,Phoenix Suns,COL
2016,35,2,5,Rade Zagorac,BOS,KK Mega Vizura,Other Team/Club,1627825,1610612738,Boston Celtics,PRO
2016,36,2,6,Malcolm Brogdon,MIL,Virginia,College/University,1627763,1610612749,Milwaukee Bucks,COL
2016,37,2,7,Chinanu Onuaku,HOU,Louisville,College/University,1627778,1610612745,Houston Rockets,COL
2016,38,2,8,Patrick McCaw,GSW,Nevada-Las Vegas,College/University,1627775,1610612744,Golden State Warriors,COL
2016,39,2,9,David Michineau,NOP,Elan Chalon,Other Team/Club,1627837,1610612740,New Orleans Pelicans,PRO
2016,40,2,10,Diamond Stone,NOP,Maryland,College/University,1627754,1610612740,New Orleans Pelicans,COL
2016,41,2,11,Stephen Zimmerman,ORL,Nevada-Las Vegas,College/University,1627757,1610612753,Orlando Magic,COL
2016,42,2,12,Isaiah Whitehead,BKN,Seton Hall,College/University,1627785,1610612751,Brooklyn Nets,COL
2016,43,2,13,Zhou Qi,HOU,Xinjiang Guanghui,Other Team/Club,1627753,1610612745,Houston Rockets,PRO
2016,44,2,14,Isaia Cordinier,ATL,Denain ASC Voltaire,Other Team/Club,1627833,1610612737,Atlanta Hawks,PRO
2016,45,2,15,Demetrius Jackson,BOS,Notre Dame,College/University,1627743,1610612738,Boston Celtics,COL
2016,46,2,16,AJ Hammons,DAL,Purdue,College/University,1627773,1610612742,Dallas Mavericks,COL
2016,47,2,17,Jake Layman,ORL,Maryland,College/University,1627774,1610612753,Orlando Magic,COL
2016,48,2,18,Paul Zipser,CHI,FC Bayern Muenchen,Other Team/Club,1627835,1610612741,Chicago Bulls,PRO
2016,49,2,19,Michael Gbinije,DET,Syracuse,College/University,1627771,1610612765,Detroit Pistons,COL
2016,50,2,20,Georges Niang,IND,Iowa State,College/University,1627777,1610612754,Indiana Pacers,COL
2016,51,2,21,Ben Bentil,BOS,Providence,College/University,1627791,1610612738,Boston Celtics,COL
2016,52,2,22,Joel Bolomboy,UTA,Weber State,College/University,1627762,1610612762,Utah Jazz,COL
2016,53,2,23,Petr Cornelie,DEN,Le Mans Sarthe Basket,Other Team/Club,1627822,1610612743,Denver Nuggets,PRO
2016,54,2,24,Kay Felder,ATL,Oakland,High School,1627770,1610612737,Atlanta Hawks,HS
2016,55,2,25,Marcus Paige,UTA,North Carolina,College/University,1627779,1610612762,Utah Jazz,COL
2016,56,2,26,Daniel Hamilton,DEN,Connecticut,College/University,1627772,1610612743,Denver Nuggets,COL
2016,57,2,27,Wang Zhelin,MEM,Fujian,Other Team/Club,1627845,1610612763,Memphis Grizzlies,PRO
2016,58,2,28,Abdel Nader,BOS,Iowa State,College/University,1627846,1610612738,Boston Celtics,COL
2016,59,2,29,Isaiah Cousins,SAC,Oklahoma,College/University,1627766,1610612758,Sacramento Kings,COL
2016,60,2,30,Tyrone Wallace,UTA,California,College/University,1627820,1610612762,Utah Jazz,COL
2015,1,1,1,Karl-Anthony Towns,MIN,Kentucky,College/University,1626157,1610612750,Minnesota Timberwolves,COL
2015,2,1,2,D'Angelo Russell,LAL,Ohio State,College/University,1626156,1610612747,Los Angeles Lakers,COL
2015,3,1,3,Jahlil Okafor,PHI,Duke,College/University,1626143,1610612755,Philadelphia 76ers,COL
2015,4,1,4,Kristaps Porzingis,NYK,CB Sevilla,Other Team/Club,204001,1610612752,New York Knicks,PRO
2015,5,1,5,Mario Hezonja,ORL,FC Barcelona Basquet,Other Team/Club,1626209,1610612753,Orlando Magic,PRO
2015,6,1,6,Willie Cauley-Stein,SAC,Kentucky,College/University,1626161,1610612758,Sacramento Kings,COL
2015,7,1,7,Emmanuel Mudiay,DEN,Guangdong Southern Tigers,Other Team/Club,1626144,1610612743,Denver Nuggets,PRO
2015,8,1,8,Stanley Johnson,DET,Arizona,College/University,1626169,1610612765,Detroit Pistons,COL
2015,9,1,9,Frank Kaminsky,CHA,Wisconsin,College/University,1626163,1610612766,Charlotte Hornets,COL
2015,10,1,10,Justise Winslow,MIA,Duke,College/University,1626159,1610612748,Miami Heat,COL
2015,11,1,11,Myles Turner,IND,Texas,College/University,1626167,1610612754,Indiana Pacers,COL
2015,12,1,12,Trey Lyles,UTA,Kentucky,College/University,1626168,1610612762,Utah Jazz,COL
2015,13,1,13,Devin Booker,PHX,Kentucky,College/University,1626164,1610612756,Phoenix Suns,COL
2015,14,1,14,Cameron Payne,OKC,Murray State,College/University,1626166,1610612760,Oklahoma City Thunder,COL
2015,15,1,15,Kelly Oubre Jr.,ATL,Kansas,College/University,1626162,1610612737,Atlanta Hawks,COL
2015,16,1,16,Terry Rozier,BOS,Louisville,College/University,1626179,1610612738,Boston Celtics,COL
2015,17,1,17,Rashad Vaughn,MIL,Nevada-Las Vegas,College/University,1626173,1610612749,Milwaukee Bucks,COL
2015,18,1,18,Sam Dekker,HOU,Wisconsin,College/University,1626155,1610612745,Houston Rockets,COL
2015,19,1,19,Jerian Grant,WAS,Notre Dame,College/University,1626170,1610612764,Washington Wizards,COL
2015,20,1,20,Delon Wright,TOR,Utah,College/University,1626153,1610612761,Toronto Raptors,COL
2015,21,1,21,Justin Anderson,DAL,Virginia,College/University,1626147,1610612742,Dallas Mavericks,COL
2015,22,1,22,Bobby Portis,CHI,Arkansas,College/University,1626171,1610612741,Chicago Bulls,COL
2015,23,1,23,Rondae Hollis-Jefferson,POR,Arizona,College/University,1626178,1610612757,Portland Trail Blazers,COL
2015,24,1,24,Tyus Jones,CLE,Duke,College/University,1626145,1610612739,Cleveland Cavaliers,COL
2015,25,1,25,Jarell Martin,MEM,Louisiana State,College/University,1626185,1610612763,Memphis Grizzlies,COL
2015,26,1,26,Nikola Milutinov,SAS,KK Partizan,Other Team/Club,1626221,1610612759,San Antonio Spurs,PRO
2015,27,1,27,Larry Nance Jr.,LAL,Wyoming,College/University,1626204,1610612747,Los Angeles Lakers,COL
2015,28,1,28,RJ Hunter,BOS,Georgia State,College/University,1626154,1610612738,Boston Celtics,COL
2015,29,1,29,Chris McCullough,BKN,Syracuse,College/University,1626191,1610612751,Brooklyn Nets,COL
2015,30,1,30,Kevon Looney,GSW,California-Los Angeles,College/University,1626172,1610612744,Golden State Warriors,COL
2015,31,2,1,Cedi Osman,MIN,Anadolu Efes S.K.,Other Team/Club,1626224,1610612750,Minnesota Timberwolves,PRO
2015,32,2,2,Montrezl Harrell,HOU,Louisville,College/University,1626149,1610612745,Houston Rockets,COL
2015,33,2,3,Jordan Mickey,BOS,Louisiana State,College/University,1626175,1610612738,Boston Celtics,COL
2015,34,2,4,Anthony Brown,LAL,Stanford,College/University,1626148,1610612747,Los Angeles Lakers,COL
2015,35,2,5,Willy Hernangomez,PHI,CB Sevilla,Other Team/Club,1626195,1610612755,Philadelphia 76ers,PRO
2015,36,2,6,Rakeem Christmas,MIN,Syracuse,College/University,1626176,1610612750,Minnesota Timberwolves,COL
2015,37,2,7,Richaun Holmes,PHI,Bowling Green,College/University,1626158,1610612755,Philadelphia 76ers,COL
2015,38,2,8,Darrun Hilliard,DET,Villanova,College/University,1626199,1610612765,Detroit Pistons,COL
2015,39,2,9,Juan Pablo Vaulet,CHA,Bahia Basket,Other Team/Club,1626225,1610612766,Charlotte Hornets,PRO
2015,40,2,10,Josh Richardson,MIA,Tennessee,College/University,1626196,1610612748,Miami Heat,COL
2015,41,2,11,Pat Connaughton,BKN,Notre Dame,College/University,1626192,1610612751,Brooklyn Nets,COL
2015,42,2,12,Olivier Hanlan,UTA,Boston College,College/University,1626152,1610612762,Utah Jazz,COL
2015,43,2,13,Joe Young,IND,Oregon,College/University,1626202,1610612754,Indiana Pacers,COL
2015,44,2,14,Andrew Harrison,PHX,Kentucky,College/University,1626150,1610612756,Phoenix Suns,COL
2015,45,2,15,Marcus Thornton,BOS,William & Mary,College/University,1626194,1610612738,Boston Celtics,COL
2015,46,2,16,Norman Powell,MIL,California-Los Angeles,College/University,1626181,1610612749,Milwaukee Bucks,COL
2015,47,2,17,Arturas Gudaitis,PHI,BC Zalgiris,Other Team/Club,1626222,1610612755,Philadelphia 76ers,PRO
2015,48,2,18,Dakari Johnson,OKC,Kentucky,College/University,1626177,1610612760,Oklahoma City Thunder,COL
2015,49,2,19,Aaron White,WAS,Iowa,College/University,1626206,1610612764,Washington Wizards,COL
2015,50,2,20,Marcus Eriksson,ATL,FC Barcelona Basquet,Other Team/Club,1626226,1610612737,Atlanta Hawks,PRO
2015,51,2,21,Tyler Harvey,ORL,Eastern Washington,College/University,1626227,1610612753,Orlando Magic,COL
2015,52,2,22,Satnam Singh,DAL,IMG Academy,High School,1626228,1610612742,Dallas Mavericks,HS
2015,53,2,23,Sir'Dominic Pointer,CLE,St. John's (NY),College/University,1626218,1610612739,Cleveland Cavaliers,COL
2015,54,2,24,Daniel Diez,UTA,San Sebastian Gipuzkoa BC,Other Team/Club,1626229,1610612762,Utah Jazz,PRO
2015,55,2,25,Cady Lalanne,SAS,Massachusetts,College/University,1626215,1610612759,San Antonio Spurs,COL
2015,56,2,26,Branden Dawson,NOP,Michigan State,College/University,1626183,1610612740,New Orleans Pelicans,COL
2015,57,2,27,Nikola Radicevic,DEN,CB Sevilla,Other Team/Club,1626230,1610612743,Denver Nuggets,PRO
2015,58,2,28,JP Tokoto,PHI,North Carolina,College/University,1626160,1610612755,Philadelphia 76ers,COL
2015,59,2,29,Dimitrios Agravanis,ATL,Olympiacos B.C.,Other Team/Club,1626231,1610612737,Atlanta Hawks,PRO
2015,60,2,30,Luka Mitrovic,PHI,Red Star Belgrade,Other Team/Club,1626232,1610612755,Philadelphia 76ers,PRO
2014,1,1,1,Andrew Wiggins,CLE,Kansas,College/University,203952,1610612739,Cleveland Cavaliers,COL
2014,2,1,2,Jabari Parker,MIL,Duke,College/University,203953,1610612749,Milwaukee Bucks,COL
2014,3,1,3,Joel Embiid,PHI,Kansas,College/University,203954,1610612755,Philadelphia 76ers,COL
2014,4,1,4,Aaron Gordon,ORL,Arizona,College/University,203932,1610612753,Orlando Magic,COL
2014,5,1,5,Dante Exum,UTA,Australian Institute of Sport,Other Team/Club,203957,1610612762,Utah Jazz,PRO
2014,6,1,6,Marcus Smart,BOS,Oklahoma State,College/University,203935,1610612738,Boston Celtics,COL
2014,7,1,7,Julius Randle,LAL,Kentucky,College/University,203944,1610612747,Los Angeles Lakers,COL
2014,8,1,8,Nik Stauskas,SAC,Michigan,College/University,203917,1610612758,Sacramento Kings,COL
2014,9,1,9,Noah Vonleh,CHA,Indiana,College/University,203943,1610612766,Charlotte Hornets,COL
2014,10,1,10,Elfrid Payton,PHI,Louisiana-Lafayette,College/University,203901,1610612755,Philadelphia 76ers,COL
2014,11,1,11,Doug McDermott,DEN,Creighton,College/University,203926,1610612743,Denver Nuggets,COL
2014,12,1,12,Dario Saric,ORL,KK Cibona,Other Team/Club,203967,1610612753,Orlando Magic,PRO
2014,13,1,13,Zach LaVine,MIN,California-Los Angeles,College/University,203897,1610612750,Minnesota Timberwolves,COL
2014,14,1,14,T.J. Warren,PHX,North Carolina State,College/University,203933,1610612756,Phoenix Suns,COL
2014,15,1,15,Adreian Payne,ATL,Michigan State,College/University,203940,1610612737,Atlanta Hawks,COL
2014,16,1,16,Jusuf Nurkic,CHI,KK Cedevita,Other Team/Club,203994,1610612741,Chicago Bulls,PRO
2014,17,1,17,James Young,BOS,Kentucky,College/University,203923,1610612738,Boston Celtics,COL
2014,18,1,18,Tyler Ennis,PHX,Syracuse,College/University,203898,1610612756,Phoenix Suns,COL
2014,19,1,19,Gary Harris,CHI,Michigan State,College/University,203914,1610612741,Chicago Bulls,COL
2014,20,1,20,Bruno Caboclo,TOR,Esporte Clube Pinheiros,Other Team/Club,203998,1610612761,Toronto Raptors,PRO
2014,21,1,21,Mitch McGary,OKC,Michigan,College/University,203956,1610612760,Oklahoma City Thunder,COL
2014,22,1,22,Jordan Adams,MEM,California-Los Angeles,College/University,203919,1610612763,Memphis Grizzlies,COL
2014,23,1,23,Rodney Hood,UTA,Duke,College/University,203918,1610612762,Utah Jazz,COL
2014,24,1,24,Shabazz Napier,CHA,Connecticut,College/University,203894,1610612766,Charlotte Hornets,COL
2014,25,1,25,Clint Capela,HOU,Elan Chalon,Other Team/Club,203991,1610612745,Houston Rockets,PRO
2014,26,1,26,PJ Hairston,MIA,Texas Legends,Other Team/Club,203798,1610612748,Miami Heat,PRO
2014,27,1,27,Bogdan Bogdanovic,PHX,KK Partizan,Other Team/Club,203992,1610612756,Phoenix Suns,PRO
2014,28,1,28,C.J. Wilcox,LAC,Washington,College/University,203912,1610612746,Los Angeles Clippers,COL
2014,29,1,29,Josh Huestis,OKC,Stanford,College/University,203962,1610612760,Oklahoma City Thunder,COL
2014,30,1,30,Kyle Anderson,SAS,California-Los Angeles,College/University,203937,1610612759,San Antonio Spurs,COL
2014,31,2,1,Damien Inglis,MIL,Chorale Roanne Basket,Other Team/Club,203996,1610612749,Milwaukee Bucks,PRO
2014,32,2,2,KJ McDaniels,PHI,Clemson,College/University,203909,1610612755,Philadelphia 76ers,COL
2014,33,2,3,Joe Harris,CLE,Virginia,College/University,203925,1610612739,Cleveland Cavaliers,COL
2014,34,2,4,Cleanthony Early,NYK,Wichita State,College/University,203921,1610612752,New York Knicks,COL
2014,35,2,5,Jarnell Stokes,UTA,Tennessee,College/University,203950,1610612762,Utah Jazz,COL
2014,36,2,6,Johnny O'Bryant III,MIL,Louisiana State,College/University,203948,1610612749,Milwaukee Bucks,COL
2014,37,2,7,DeAndre Daniels,TOR,Connecticut,College/University,203908,1610612761,Toronto Raptors,COL
2014,38,2,8,Spencer Dinwiddie,DET,Colorado,College/University,203915,1610612765,Detroit Pistons,COL
2014,39,2,9,Jerami Grant,PHI,Syracuse,College/University,203924,1610612755,Philadelphia 76ers,COL
2014,40,2,10,Glenn Robinson III,MIN,Michigan,College/University,203922,1610612750,Minnesota Timberwolves,COL
2014,41,2,11,Nikola Jokic,DEN,KK Mega Leks,Other Team/Club,203999,1610612743,Denver Nuggets,PRO
2014,42,2,12,Nick Johnson,HOU,Arizona,College/University,203910,1610612745,Houston Rockets,COL
2014,43,2,13,Edy Tavares,ATL,CB Gran Canaria,Other Team/Club,204002,1610612737,Atlanta Hawks,PRO
2014,44,2,14,Markel Brown,MIN,Oklahoma State,College/University,203900,1610612750,Minnesota Timberwolves,COL
2014,45,2,15,Dwight Powell,CHA,Stanford,College/University,203939,1610612766,Charlotte Hornets,COL
2014,46,2,16,Jordan Clarkson,WAS,Missouri,College/University,203903,1610612764,Washington Wizards,COL
2014,47,2,17,Russ Smith,PHI,Louisville,College/University,203893,1610612755,Philadelphia 76ers,COL
2014,48,2,18,Lamar Patterson,MIL,Pittsburgh,College/University,203934,1610612749,Milwaukee Bucks,COL
2014,49,2,19,Cameron Bairstow,CHI,New Mexico,College/University,203946,1610612741,Chicago Bulls,COL
2014,50,2,20,Alec Brown,PHX,Wisconsin-Green Bay,College/University,203938,1610612756,Phoenix Suns,COL
2014,51,2,21,Thanasis Antetokounmpo,NYK,Delaware 87ers,Other Team/Club,203648,1610612752,New York Knicks,PRO
2014,52,2,22,Vasilije Micic,PHI,KK Mega Leks,Other Team/Club,203995,1610612755,Philadelphia 76ers,PRO
2014,53,2,23,Alessandro Gentile,MIN,Olimpia Milano,Other Team/Club,203993,1610612750,Minnesota Timberwolves,PRO
2014,54,2,24,Nemanja Dangubic,PHI,KK Mega Leks,Other Team/Club,204009,1610612755,Philadelphia 76ers,PRO
2014,55,2,25,Semaj Christon,MIA,Xavier,College/University,203902,1610612748,Miami Heat,COL
2014,56,2,26,Devyn Marble,DEN,Iowa,College/University,203906,1610612743,Denver Nuggets,COL
2014,57,2,27,Louis Labeyrie,IND,Paris-Levallois Basket,Other Team/Club,204010,1610612754,Indiana Pacers,PRO
2014,58,2,28,Jordan McRae,SAS,Tennessee,College/University,203895,1610612759,San Antonio Spurs,COL
2014,59,2,29,Xavier Thames,TOR,San Diego State,College/University,203904,1610612761,Toronto Raptors,COL
2014,60,2,30,Cory Jefferson,SAS,Baylor,College/University,203928,1610612759,San Antonio Spurs,COL
2013,1,1,1,Anthony Bennett,CLE,Nevada-Las Vegas,College/University,203461,1610612739,Cleveland Cavaliers,COL
2013,2,1,2,Victor Oladipo,ORL,Indiana,College/University,203506,1610612753,Orlando Magic,COL
2013,3,1,3,Otto Porter Jr.,WAS,Georgetown,College/University,203490,1610612764,Washington Wizards,COL
2013,4,1,4,Cody Zeller,CHA,Indiana,College/University,203469,1610612766,Charlotte Bobcats,COL
2013,5,1,5,Alex Len,PHX,Maryland,College/University,203458,1610612756,Phoenix Suns,COL
2013,6,1,6,Nerlens Noel,NOP,Kentucky,College/University,203457,1610612740,New Orleans Pelicans,COL
2013,7,1,7,Ben McLemore,SAC,Kansas,College/University,203463,1610612758,Sacramento Kings,COL
2013,8,1,8,Kentavious Caldwell-Pope,DET,Georgia,College/University,203484,1610612765,Detroit Pistons,COL
2013,9,1,9,Trey Burke,MIN,Michigan,College/University,203504,1610612750,Minnesota Timberwolves,COL
2013,10,1,10,CJ McCollum,POR,Lehigh,College/University,203468,1610612757,Portland Trail Blazers,COL
2013,11,1,11,Michael Carter-Williams,PHI,Syracuse,College/University,203487,1610612755,Philadelphia 76ers,COL
2013,12,1,12,Steven Adams,OKC,Pittsburgh,College/University,203500,1610612760,Oklahoma City Thunder,COL
2013,13,1,13,Kelly Olynyk,DAL,Gonzaga,College/University,203482,1610612742,Dallas Mavericks,COL
2013,14,1,14,Shabazz Muhammad,UTA,California-Los Angeles,College/University,203498,1610612762,Utah Jazz,COL
2013,15,1,15,Giannis Antetokounmpo,MIL,Basket Zaragoza 2002,Other Team/Club,203507,1610612749,Milwaukee Bucks,PRO
2013,16,1,16,Lucas Nogueira,BOS,CB Estudiantes,Other Team/Club,203512,1610612738,Boston Celtics,PRO
2013,17,1,17,Dennis Schroder,ATL,Basketball Lowen Braunschweig,Other Team/Club,203471,1610612737,Atlanta Hawks,PRO
2013,18,1,18,Shane Larkin,ATL,Miami (FL),College/University,203499,1610612737,Atlanta Hawks,COL
2013,19,1,19,Sergey Karasev,CLE,B.C. Zenit Saint Petersburg,Other Team/Club,203508,1610612739,Cleveland Cavaliers,PRO
2013,20,1,20,Tony Snell,CHI,New Mexico,College/University,203503,1610612741,Chicago Bulls,COL
2013,21,1,21,Gorgui Dieng,UTA,Louisville,College/University,203476,1610612762,Utah Jazz,COL
2013,22,1,22,Mason Plumlee,BKN,Duke,College/University,203486,1610612751,Brooklyn Nets,COL
